id,name,host_total_listings_count,neighbourhood_group_cleansed,accommodates,price,has_availability,availability_365
24694493,Penthouse Passeig de Gracia,111.0,Eixample,4,338.0,t,97
24722608,"Design Flat, Fast Internet, Charming and Safe Area, Garage",1.0,Sant Martí,4,183.0,t,189
24722855,"Céntrico en la zona del  Example, muy acogedor",1.0,Eixample,6,186.0,t,205
24745439,Best location ever! Room next to Plz. Universidad,1.0,Eixample,2,,,0
24746611,"Piso en el  Centro, habitación matrimonial",4.0,Eixample,2,,t,0
24747541,Ático Eixample Barcelona !,3.0,Eixample,4,190.0,t,45
24747942,Recien reformado con A/A el agua caliente funciona,2.0,Sarrià-Sant Gervasi,3,150.0,t,38
24190602,Single room close to Park Güell,2.0,Horta-Guinardó,1,,,0
24193951,"3 bedrooms, bright, elegant, Sagrada Familia, AC",102.0,Eixample,5,309.0,t,219
24196303,"Bright, elegant, 2 bedrooms, Sagrada Familia, AC",102.0,Eixample,4,,t,199
24196638,BARCELONA | PRIVATE TERRACE WITH AMAZING VIEW¤,354.0,Gràcia,3,201.0,t,337
24213456,"Room in Central Location, Beautiful Apartment",3.0,Eixample,2,,t,0
24217669,Heritage Building - Terrace 2,65.0,Eixample,4,500.0,t,151
24218608,Precioso Estudio en Barcelona *Bcn* A01,331.0,Eixample,3,120.0,t,200
24748967,"Piso en el centro,  habitación individual,",4.0,Eixample,1,,t,0
24754917,quiet double room set in poble sec in chilled home,1.0,Sants-Montjuïc,2,,t,0
24772424,Cómoda habitación para 2 personas,6.0,Sant Andreu,2,,t,0
24774150,Room near Sagrada Familia,3.0,Sant Martí,2,44.0,t,124
24796633,LOVELY APARTMENT IN EIXAMPLE,9.0,Eixample,3,218.0,t,195
24797878,Chic nº4,7.0,Eixample,4,326.0,t,175
24818217,"Modern,cosy apartment in the heart of Poblenou",2.0,Sant Martí,5,,t,179
24826720,Ático 1 con terraza en Gracia,15.0,Gràcia,4,186.0,t,140
24834970,Manu,1.0,Horta-Guinardó,1,,,0
24840696,Lugaris Beach Apartamento Premium Superior,9.0,Sant Martí,5,390.0,t,227
24225545,Beautiful bohemian room in the heart of the city,3.0,Ciutat Vella,2,,t,0
24226912,Habitación privada con 2 camas  baja conexion wifi,1.0,Sants-Montjuïc,2,,,0
24231425,Luxury Vela,4.0,Eixample,4,,,0
24236930,Very bright private room in the center of Bcn,1.0,Sants-Montjuïc,2,,t,0
24238187,Beautiful Triple Room with balcony Born,3.0,Ciutat Vella,3,,t,66
24238588,Lovely Double Room with balcony Born,3.0,Ciutat Vella,2,199.0,t,89
24239102,"Apart with balcony, Plaza España/Sants (1822)",8.0,Sants-Montjuïc,4,223.0,t,29
24249840,PALACIO,4.0,Ciutat Vella,2,,,0
24257237,Stylish and centric apartment in Barcelona,1.0,Gràcia,2,,t,0
24267805,圣家堂穷游房间,3.0,Eixample,2,,,0
24846622,Single Bedroom + Private Bathroom 5 min Parc Guell,3.0,Gràcia,1,34.0,t,88
24865535,Habitación alquiler cerca de metro.,1.0,Sant Andreu,2,,,0
24877030,Cozy centric double room.,2.0,Ciutat Vella,2,31.0,t,305
24898571,BARCELONA APARTMENT - Nou Barris,11.0,Nou Barris,4,,t,0
24903404,4-4 · Apartamento con vistas Sagrada Familia,27.0,Eixample,5,233.0,t,330
24903558,Art Gallery Apartment 8,61.0,Sants-Montjuïc,4,193.0,t,63
24908092,Art Gallery Apartment 6,61.0,Sants-Montjuïc,4,193.0,t,62
24928796,Art Gallery Apartment 7,61.0,Sants-Montjuïc,4,193.0,t,70
24929443,Art Gallery Apartment 9,61.0,Sants-Montjuïc,4,203.0,t,313
24929992,Art Gallery Apartment 10,61.0,Sants-Montjuïc,4,193.0,t,73
24274447,Bright room near Park Guell,2.0,Horta-Guinardó,1,57.0,t,325
24274635,Bright&Sunny Minimum stay 32 Night,1.0,Ciutat Vella,2,115.0,t,365
24281016,Habitación en Barcelona,1.0,Nou Barris,1,,,0
24295747,APARTAMENTO LUMINOSO CERCA DE MONTJUIC,5.0,Sants-Montjuïc,5,205.0,t,1
24305496,Private room. Private terrace. King size bed.,1.0,Sant Martí,2,,,0
24306543,Penthouse 100 meter from Parallel metro - roof top,2.0,Ciutat Vella,2,92.0,t,145
24310385,Habitacion amplía con baño privado a pie de calle,1.0,Eixample,2,57.0,t,365
24323698,Precioso Loft en Barcelona *Bcn* E03.,331.0,Eixample,3,120.0,t,220
24978503,"Fresh, Relaxing Studio at Iconic Las Ramblas",6.0,Ciutat Vella,2,219.0,t,282
24978618,Quaint Urban Studio Steps Away from Las Ramblas,6.0,Ciutat Vella,2,212.0,t,294
24933050,Art Gallery Apartment 1 ENT,61.0,Sants-Montjuïc,4,219.0,t,96
24933903,Art Gallery Terrace Apartment 2,61.0,Sants-Montjuïc,4,213.0,t,58
24935624,Nice and Space private room in the city center,2.0,Eixample,2,,t,0
24935741,STYLISH STUDIO NEXT TO LA BARCELONETA,8.0,Ciutat Vella,2,70.0,t,339
24956546,New! Bright & Quiet Apt in Sant Gervasi-Galvany,5.0,Sarrià-Sant Gervasi,5,93.0,t,144
24957190,Comfortable 2 Bed flat in the heart of Eixample,4.0,Eixample,5,221.0,t,349
24959620,Art Gallery Apartment 3,61.0,Sants-Montjuïc,4,196.0,t,95
24960097,Beautiful room in the gothic square,3.0,Ciutat Vella,2,127.0,t,46
24978663,Airy Bohemian Vibes Studio at Iconic Las Ramblas,6.0,Ciutat Vella,2,239.0,t,253
24991162,Cozy apartment next to the beach,2.0,Ciutat Vella,3,111.0,t,86
25014625,Maison du Monde,1.0,Ciutat Vella,2,,t,0
25021120,NONA,1.0,Sarrià-Sant Gervasi,2,,,0
24974193,Stunning 3Br Apt with Balcony,37.0,Les Corts,4,184.0,t,53
24975002,Superb 2Br Designer Apt.,37.0,Les Corts,3,75.0,t,125
25938215,♛Spacious apt near Sagrada Familia /Shared terrace,19.0,Eixample,7,220.0,t,0
25952623,"Céntrico , encantador, comodo",1.0,Ciutat Vella,1,,,0
25954837,Brand new  suite room  in the center of the city.,2.0,Eixample,2,,t,0
25959485,AB Marina Apartment  IV-IV,258.0,Eixample,4,194.0,t,327
25025836,Besos · Bright apartment close to congress & port,24.0,Sant Martí,3,92.0,t,81
25041609,INDIVIDUAL ROOM JUST FOR GIRLS,1.0,Horta-Guinardó,1,,,0
25050324,"Cálida, tranquila y cerca de todo.",1.0,Les Corts,2,90.0,t,54
25051793,Habitación cerca Tren metro Sants CampNou España,1.0,Les Corts,2,,t,0
25959890,Piso modernista en Zona Alta de Barcelona,10.0,Sarrià-Sant Gervasi,4,70.0,t,236
25971153,"Very comfortable apartment, great area Sant Antoni",10.0,Eixample,4,,t,0
25972657,Private Double Room w/ Balcony on Sagrada Familia!,1.0,Eixample,2,,t,178
25986448,Bonita Habitación interior cerca de Plaza España,3.0,Sants-Montjuïc,2,77.0,t,152
25988063,Céntrica y bien comunicada con llave particular.,3.0,Sant Martí,3,,t,0
25992525,"Piso acogedor, luminoso, tranquilo y céntrico",1.0,Eixample,2,,t,0
25992598,Llave particular. Cerca playa y Sagrada Família,3.0,Sant Martí,2,,t,0
25994542,"Big, bright room with balcony in the heart of BCN",2.0,Ciutat Vella,2,,,0
25996203,Single Room with Balcony in Center Born,15.0,Ciutat Vella,1,,t,0
25061570,"Near the Beach,  Convention Centre & Free Parking!",2.0,Sant Martí,6,399.0,t,309
25066990,Habitación H1 Parc Güell 2 huéspedes,5.0,Gràcia,2,190.0,t,365
25070757,Independent Private Room,1.0,Eixample,2,,t,0
25074504,"Habitación H2 Parc Guell, 2 Huéspedes",5.0,Gràcia,2,170.0,t,179
25088459,"Double room in Bcn, easy access Airport and city",3.0,Sants-Montjuïc,2,,,0
25997139,Double Room with Balcony Central+ perfect locacion,15.0,Ciutat Vella,1,,t,0
25999765,Exclusive 3 Bedroom Apartment w Balcony,15.0,Sants-Montjuïc,6,358.0,t,98
26000199,"Nice, intimate and cozy.",1.0,Sants-Montjuïc,1,44.0,t,179
26008844,DUPLEX DELUX APARTMENT SAGRADA FAMILIA,11.0,Eixample,6,80.0,t,0
26015555,El Born Apartment Long Term in Barcelona,1.0,Ciutat Vella,2,56.0,t,316
26018470,Big Private Room with Bathroom close to Ramblas,2.0,Ciutat Vella,4,,t,0
26024567,Double Room near Sagrada Familia,3.0,Eixample,2,190.0,t,187
26025102,Single room near the Sagrada Familia,3.0,Eixample,1,135.0,t,165
26025302,Three Bed Room with private bathroom in Sagrada Familia,3.0,Eixample,3,198.0,t,158
26028659,BIG ROOM IN AWESOME LOCATION!!,3.0,Gràcia,2,,t,0
25095031,"Single room in Bcn, easy access Airport and city",3.0,Sants-Montjuïc,1,,,0
25095438,Nice apartment in downtown area,23.0,Sants-Montjuïc,5,180.0,t,353
25109290,Sunny studio in the heart of Born,3.0,Ciutat Vella,2,,t,12
25118224,sunny terrace+apartment at modernist architecture,4.0,Eixample,4,143.0,t,215
25118567,Modernist style apartment in the most central location,8.0,Eixample,10,632.0,t,297
25121122,Elegant 3 bedroom apartment in Sarria neighborhood,165.0,Sarrià-Sant Gervasi,4,180.0,t,150
25121742,1 double bedroom in the heart of Sant Antoni,1.0,Eixample,2,,t,0
25122064,sf Great 2 Bedroom Acomodis flat Sagrada Familia!,417.0,Eixample,5,259.0,t,358
25122279,Double bed room for 2 people,2.0,Gràcia,2,186.0,t,210
25122909,BCN large size bedroom Sants with plenty of light,1.0,Sants-Montjuïc,2,,t,0
25124052,"Luminoso y amplio,  Rambla de Cataluña",19.0,Eixample,6,240.0,t,112
25162119,Singular Loft Duplex con jardin BCN centro,1.0,Sants-Montjuïc,2,160.0,t,365
26030039,Double room Ramblas Barcelona ( 31 days minium ),5.0,Ciutat Vella,2,40.0,t,150
26030842,Double  Room  Ramblas Barcelona ( 31 days minium ),5.0,Ciutat Vella,2,40.0,t,227
26043915,Apartment M.Claret,5.0,Eixample,6,160.0,t,122
26045992,Private room in Sagrada Familia area,1.0,Eixample,1,59.0,t,319
26081253,Habitación Amplia en Consell de Cent - Eixample,9.0,Sant Martí,1,65.0,t,62
26096939,Bright and Open Apartment in Barcelona,1.0,Les Corts,2,,t,0
26105054,DB Nice apartment Sagrada Familia,3.0,Sant Martí,4,111.0,t,81
26112527,HABITACIÓN INDIVIDUAL CAMA DOBLE EN DUPLEX 250 M2,3.0,Sants-Montjuïc,1,,,0
26113709,Una bonita Habitación Triple Superior con baño,1.0,Eixample,3,,t,0
26114499,Plaza España room to rent,8.0,Sants-Montjuïc,2,,,0
25173870,Newly renovated apartment next to Ramblas,17.0,Ciutat Vella,2,109.0,t,221
25179726,Cuarto en plaza del Diamant,3.0,Gràcia,2,,,0
25186800,В самом центре в старинном доме и свежим ремонтом,3.0,Ciutat Vella,4,,,0
25204415,MODERN APARTMENT PLAZA CATALUNYA,39.0,Eixample,6,301.0,t,76
25225605,Rooftop Accomondation in Barcelona City Center,3.0,Eixample,1,,,0
25233509,"Terrace, sea view at Diagonal Mar!",39.0,Sant Martí,8,342.0,t,68
25245586,Habitación doble soleada con balcon,2.0,Sant Martí,2,189.0,t,189
26114542,Tiny Double Room,6.0,Eixample,2,221.0,t,332
26114578,Double Room Balcony to Gran Via,6.0,Eixample,2,256.0,t,359
26114727,Deluxe Triple Room,6.0,Eixample,3,278.0,t,321
26117184,Habitacion con vistas en Barcelona,1.0,Sants-Montjuïc,4,,t,0
26133785,"Stylish, charming & cozy apartment in the heart of Barcelona.",2.0,Sarrià-Sant Gervasi,1,,t,0
26141985,Apartamento con encanto en Gracia,2.0,Gràcia,4,80.0,t,193
26181888,Cozy classic Apartment by Sagrada Familia wifi&A/C,39.0,Eixample,5,119.0,t,290
26212962,NEW! Cozy apartment with terrace in Sants,11.0,Sants-Montjuïc,4,65.0,t,258
26228944,Apartamento tranquilo y bien comunicado en BCN,6.0,Sants-Montjuïc,4,44.0,t,336
26247982,Art Gallery Apartment 4,42.0,Sants-Montjuïc,4,203.0,t,1
25279252,Superb Aparment First Line Sea,7.0,Sant Martí,8,650.0,t,365
25284158,0P-4 · Sagrada Familia Apartment P4,27.0,Eixample,5,191.0,t,311
25287690,Hab X 1 :) Hospital Sant Pau y Sagrada Familia,2.0,Sant Martí,1,35.0,t,242
25304839,Apartamento Villarroel,2.0,Eixample,6,,t,0
25308748,"Amplia habitación, luminosa, en el centro de Bcn!",3.0,Ciutat Vella,3,,,0
25309658,Penthouse with large private terrace city center,81.0,Eixample,6,162.0,t,1
25311049,Habitación exterior en alquiler,2.0,Sant Andreu,2,,,0
26248234,Charming private 1 bedroom w/ balcony in Poble Sec,1.0,Sants-Montjuïc,2,65.0,t,2
26251981,Apartamento modernista en la playa de Barcelona,5.0,Ciutat Vella,4,35.0,t,0
26268142,Habitación privada en Moderno Apartamento.,2.0,Sants-Montjuïc,2,,t,0
26268920,Quiet and well connected apartment - For students,3.0,Nou Barris,3,53.0,t,276
26297043,Habitación privada en Barcelona,5.0,Horta-Guinardó,2,125.0,,250
26312169,BARCELONA | RIGHT NEXT TO SAGRADA FAMILIA | ¤,354.0,Eixample,5,168.0,t,311
26325850,Cute apartment near the beach,1.0,Ciutat Vella,2,,t,0
26345650,Hab. suite con cocina y salón + terraza y jardin,1.0,Gràcia,2,,,0
26347176,Central & quiet apartment @ Rambla de Cataluña,19.0,Eixample,6,211.0,t,130
25315626,"Habitaciones luminosas, excelente ubicación!",3.0,Ciutat Vella,4,,,0
25316604,Apartment in the center of Barcelona Casp,2.0,Eixample,6,,,0
25329519,Sagrada Familia Atic,5.0,Eixample,4,226.0,t,28
25330725,Apartment Sagrada Familia 4,5.0,Eixample,6,171.0,t,56
25334331,Bright apartment in fancy Sant Antoni area,10.0,Eixample,2,130.0,t,108
25335202,Cozy apartment in Barcelona heart,2.0,Eixample,6,,t,0
25337276,Sunny and quiet room in an ecological flat (Sants),2.0,Sants-Montjuïc,2,,t,0
25342123,Central Room in the city of Barcelona,3.0,Eixample,1,,,0
25342658,Habitación en luminoso apartamento en el centro,1.0,Ciutat Vella,2,,,0
25342863,Beautiful 2 Bed with big terrace in Poble Nou,1.0,Sant Martí,4,100.0,t,302
26359153,Piso cerca de Sagrada Familia,1.0,Eixample,2,,t,0
26364987,Habitación en el centro de Barcelona,5.0,Eixample,1,,t,3
26373373,Private spacious suite in Barcelona Sants,1.0,Sants-Montjuïc,2,,t,0
26373550,GREAT SPACIOUS APARTMENT  IN THE GOTHIC QUARTER,3.0,Ciutat Vella,8,379.0,t,57
26375868,Penthouse City Center With 2 Terraces And Views,3.0,Eixample,8,464.0,t,55
26377579,Big and bright room in the heart of Barcelona,1.0,Eixample,2,,t,0
26387235,City&Beach Apartments 4 in City Center,6.0,Ciutat Vella,3,238.0,t,75
26387761,City&Beach Apartments 2 in City Center,6.0,Ciutat Vella,3,,t,75
26387879,City&Beach Apartments 3 in City Center,6.0,Ciutat Vella,3,238.0,t,75
25351451,Modernistic City Center Apartment (Eixample),1.0,Eixample,4,190.0,t,39
25353828,PRIVATE DOUBLE ROOM in Barcelona,1.0,Ciutat Vella,1,33.0,t,268
25363675,Nice and cosy studio in City Centre with Wi-Fi,38.0,Ciutat Vella,2,,t,331
25364321,"Cosy studio right in Born, top location & balcony",38.0,Ciutat Vella,2,600.0,t,336
25370803,Great and quiet double room private balcony and WC,1.0,Ciutat Vella,2,,,0
25372941,Casilda's Blue Beach Boutique,11.0,Sant Martí,4,165.0,t,296
25376628,A cozy room near Montjuïc and Fira,1.0,Sants-Montjuïc,2,,t,0
25387196,Apartment Sagrada Familia 3,5.0,Eixample,6,174.0,t,50
25402379,piso céntrico de Barcelona,1.0,Ciutat Vella,2,,,0
25408427,Habitación Cama matrimonial para 2 personas(Max),1.0,Nou Barris,2,,t,0
25418032,"Brigth room close of the CCIB, beach and center.",3.0,Sant Martí,1,,t,0
25438476,Sagrada Familia Clot Terrace 1- Wifi/Private/Clean,10.0,Sant Martí,4,162.0,t,71
26400467,Luxury Turo Park 2 bedroom 2 bathroom,36.0,Sarrià-Sant Gervasi,3,100.0,t,342
26408688,Cheap & Cosy Room in Barcelona Centre Eixample,3.0,Eixample,1,52.0,t,89
26409414,Cosy modern room in the heart of Gracia,1.0,Gràcia,1,,,0
26411411,"Bello piso, com buena energia. <3",1.0,Sant Martí,2,,f,0
26424071,Stylish apartment next to Plaça Espanya,1.0,Sants-Montjuïc,2,100.0,t,363
26424317,"Habitación, cerca a la estación de La sagrera.",2.0,Sant Andreu,1,,t,0
26426826,Lovely and Convenient Sagrada Familia Apartment,23.0,Sant Martí,4,160.0,t,76
26433396,"Apartment in Barcelona, next to the beach",2.0,Ciutat Vella,2,50.0,t,74
26436015,Loft with city views in the center of Barcelona,1.0,Eixample,2,46.0,t,319
25443015,Flateli Diputació *Bcn*,331.0,Eixample,5,215.0,t,0
25453308,Exquisite apt. Open space and plently of light,4.0,Eixample,3,150.0,t,97
25466336,Casilda's Red Beach Boutique,11.0,Sant Martí,4,232.0,t,322
25467406,"Double Room B -UPC, ESADE, Barça, Real tennis",8.0,Les Corts,1,45.0,t,207
26436956,Beachfront modern apartment with wifi,81.0,Sant Martí,4,76.0,t,329
26440758,(ME) Flateli Paseo San Juan*Bcn*,331.0,Eixample,5,95.0,t,137
26468318,"Family vacation,  nature, harmony, relaxation...",2.0,Sarrià-Sant Gervasi,8,,t,0
26468420,Habitacion individual,5.0,Sant Martí,1,20.0,t,259
26468577,Exclusive 3 Bedroom Apartment with Charming Patio,15.0,Sants-Montjuïc,8,336.0,t,95
26486954,Quiet 3 bedroom 2 restroom penthouse Eixample BCN,1.0,Eixample,4,65.0,t,0
26519990,GHAR - C211 Barcelona,22.0,Sarrià-Sant Gervasi,4,133.0,t,222
26545851,MANZIL - C211 Barcelona,22.0,Sarrià-Sant Gervasi,4,152.0,t,310
25470605,KIDS PARADISE  WITH A HUGE SUNNY TERRACE IN SANTS,5.0,Sants-Montjuïc,2,80.0,t,138
25480861,Sagrada Familia Penthouse,12.0,Eixample,4,250.0,t,275
25485414,Cozy shiny doubleroom♡Barcelona,4.0,Eixample,2,,t,0
25508901,Habitación en apartamento con baño privado,1.0,Les Corts,1,23.0,t,92
25510522,996 Av. Diagonal City Centre Apartment,40.0,Sarrià-Sant Gervasi,8,273.0,t,91
26550311,BARI - C211 Barcelona,22.0,Sarrià-Sant Gervasi,4,152.0,t,312
26550368,Your Home in the City Center,17.0,Ciutat Vella,4,145.0,t,238
26551159,KAAINGA - C211 Barcelona,22.0,Sarrià-Sant Gervasi,4,133.0,t,240
26551614,HEM - C211 Barcelona,22.0,Sarrià-Sant Gervasi,4,133.0,t,279
26553608,Single room close to the Sagrada familia,14.0,Eixample,1,19.0,t,311
26558608,Habitación con dos camas.Bedroom with 2single beds,2.0,Sarrià-Sant Gervasi,2,,,0
26560602,"""Con encanto "" Sans St. / Pl. España",5.0,Sants-Montjuïc,5,171.0,t,191
26560638,Loft to enjoy Barcelona,4.0,Ciutat Vella,3,38.0,t,265
25523861,Sunny 2 bedroom Pl. Espanya-Sants. Just renovated.,2.0,Sants-Montjuïc,4,178.0,t,358
25527218,STYLISH STUDIO IN THE HEART OF BARCELONETA,8.0,Ciutat Vella,2,70.0,t,332
25528952,STYLISH STUDIO NEXT TO THE BEACH,8.0,Ciutat Vella,2,70.0,t,329
25531083,Beautiful Double Room with private terrace,9.0,Eixample,2,,t,339
25534932,Cozy private room& clean,3.0,Sant Martí,2,68.0,t,155
25535752,995 City Centre Apartment Av. Diagonal,40.0,Sarrià-Sant Gervasi,8,273.0,t,90
26561889,Penthouse 1 bedroom + 1 bathroom terrace,9.0,Sants-Montjuïc,4,204.0,t,255
26562206,Habitación exclusiva en el centro de Barcelona.,1.0,Ciutat Vella,2,45.0,t,179
26576725,CHIC VALENCIA,19.0,Eixample,4,399.0,t,265
26584756,Fantastic sunny at 1 minute from Ramblas,124.0,Ciutat Vella,4,400.0,t,364
26595790,Room for rent in Borne!,2.0,Ciutat Vella,2,65.0,t,47
26600666,New apartment in the heart of Barcelona,3.0,Ciutat Vella,4,75.0,t,281
26601188,HABITACIÓN CERCA A PLAZA ESPAÑA,10.0,Sants-Montjuïc,2,70.0,t,74
26613280,"Super central & vintage inspired home,huge terrace",2.0,Ciutat Vella,2,,t,0
26631768,Great Ground-floor Studio Apartment in Gracia,2.0,Gràcia,2,55.0,t,306
25540943,Nice room next to Sagrada Família and Parc Güell,8.0,Horta-Guinardó,2,55.0,t,338
25541322,"BARCELONETA, BEACH, LIFT, A/C, BALCONY,CALM, METRO",8.0,Ciutat Vella,2,,t,311
25542010,Small room in Gràcia,4.0,Gràcia,1,52.0,t,14
25543821,Heart Of Gracia,2.0,Gràcia,2,120.0,t,202
25560219,Fantastic apartment in the heart of Born,2.0,Ciutat Vella,4,250.0,t,226
25562552,Cosy two bedroom flat min Las  Ramblas- parking,38.0,Ciutat Vella,6,416.0,t,349
25606013,Penthouse & rooftop in the heart of Barcelona,2.0,Ciutat Vella,4,160.0,t,91
26649800,Apartamento full equip súper coqueto junto al mar,1.0,Sant Martí,4,,t,0
26656449,Habitación doble con patio en St. Antoni,4.0,Eixample,2,,t,0
26685582,Completa habitación en centro,14.0,Eixample,1,59.0,t,252
26688076,Casa de amistad,1.0,Eixample,3,,t,0
26697015,Holyday or Job surrounded by the best atmosphere!,3.0,Ciutat Vella,4,75.0,t,281
26706341,Private simple room in my sunny flat,4.0,Gràcia,1,80.0,t,308
26712885,Habitación doble en l'Eixample 3 - Barcelona,8.0,Eixample,2,,t,0
26716372,Habitación amplia en el centro de Barcelona,5.0,Eixample,1,60.0,t,107
26726767,Great loft near Sagrada Familia and Pl. Catalunya,1.0,Eixample,1,84.0,t,319
25652280,Habitación doble con baño privado,1.0,Sant Andreu,2,60.0,t,192
25702608,Estudio,8.0,Sarrià-Sant Gervasi,3,179.0,t,230
25703861,STYLISH STUDIO NEXT TO MARITIME WALK,8.0,Ciutat Vella,2,70.0,t,326
26741961,Laze in a Chic Apartment in Vila de Gracia,15.0,Gràcia,8,384.0,t,115
26766150,3.  Central Apartment - Ramblas Port Fira Montjuic,6.0,Sants-Montjuïc,4,209.0,t,128
26767140,Downtown Vila de Gracia.,1.0,Gràcia,1,34.0,t,150
26772799,"RAMBLAS, Plaza Real. Carrer Ferran. Entire flat",9.0,Ciutat Vella,6,100.0,t,364
26790463,Dormitorio individual luminoso y acogedor,1.0,Sants-Montjuïc,1,,t,0
26791542,DOUBLE ROOM rent for 1 month  (from 15 of july),3.0,Eixample,1,,,0
26792025,Penthouse near Sagrada Familia with terrace,12.0,Eixample,6,,t,0
26792819,Amazing city center apartment. HUTB- 009550,12.0,Eixample,7,,t,0
26793324,Sagrada Familia apartment w/terrace. HUTB-006893,12.0,Eixample,7,,t,0
25705281,Apartamento acogedor en Ciutat Vella con terraza,10.0,Ciutat Vella,3,65.0,t,343
25706139,STYLISH STUDIO 5 MINUTES WALKING FROM THE BEACH,8.0,Ciutat Vella,2,65.0,t,333
25707148,STYLISH STUDIO IN BARCELONETA,8.0,Ciutat Vella,2,70.0,t,309
25711336,Sunny private space by the beach,1.0,Ciutat Vella,2,179.0,t,365
25711522,STYLISH STUDIO ON THE BEACH OF BARCELONA,8.0,Ciutat Vella,2,64.0,t,310
26793949,Apartment with  large terrace.   HUTB-004080,12.0,Eixample,5,,t,0
